municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 01:40:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 01:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 02:00:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 02:10:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 02:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 02:30:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 02:40:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 02:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 03:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 03:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 03:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 04:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 05:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 06:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 07:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 08:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 09:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 10:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 11:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 12:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 13:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 14:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 15:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 16:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 17:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 18:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 19:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 20:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 21:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 22:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 23:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 23:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 23:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-05 23:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 00:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 00:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 01:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 01:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 01:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 01:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 01:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 02:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 02:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 02:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 02:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 02:40:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 02:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 03:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 03:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 04:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 04:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 05:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 06:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 06:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 07:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 08:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 09:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 10:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 10:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 10:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 11:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 11:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 12:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 12:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 13:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 13:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 14:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 15:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 16:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 17:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 18:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 19:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 20:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 21:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 21:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 21:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 22:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 22:10:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 22:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 23:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 23:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 23:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-06 23:50:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 00:00:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 00:10:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 00:20:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 00:30:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 00:40:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 00:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 01:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 01:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 01:20:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 01:30:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 01:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 01:50:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 02:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 02:10:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 02:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 02:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 03:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 03:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 04:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 05:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 06:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 07:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 08:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 09:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 10:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 11:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 12:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 13:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 14:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 14:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 15:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 16:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 17:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 18:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 19:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 19:40:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 19:50:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 20:00:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 20:10:00.0;1,77;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 20:20:00.0;1,18;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 20:30:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 20:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 21:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 21:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 21:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 22:00:00.0;0,39;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-07 23:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 00:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 01:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 02:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 03:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 04:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 05:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 06:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 07:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 08:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 09:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 10:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 11:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 12:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 13:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 14:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 15:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 16:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 17:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 18:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 19:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 20:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 21:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 22:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-08 23:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 00:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 01:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 02:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 03:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 04:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 05:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 06:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 07:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 08:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 09:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 10:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 11:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 12:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 13:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 14:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 15:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 16:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 17:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 18:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 19:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 20:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 21:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 22:00:00.0;1,57;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 22:10:00.0;2,75;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 22:20:00.0;2,36;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 22:30:00.0;1,77;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 22:40:00.0;1,37;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 22:50:00.0;0,98;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 23:00:00.0;0,79;
SÃO JOSÉ DOS CAMPOS;354990410A;SP;Jardim São Leopoldo;-45,825;-23,244;2021-03-09 23:10:00.0;0,59;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 00:40:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 01:40:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 02:40:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 03:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 04:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 05:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 06:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 07:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 08:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 09:00:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990498H;SP;Parque Tecnológico SJC (TESTES HIDRO CAMPBELL);-45,793461;-23,158053;2021-03-01 10:00:00.0;0,00;
